COMPAÑÍA_SV,Cliente,Unidad,Servicio,Personal_Real,Personal_Estimado,Personal_Base,Factor_Promedio,Descanseros_Total,Porcentaje_Cobertura_Total,Cobertura_Diferencial,Eficiencia_Asignacion,Personal_Faltante,Personal_Sobrante,Estado_Asignacion
J&V Resguardo S.A.C.,56913,19732,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,67486,8174,398,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,143212,23017,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,67887,25548,42,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23251,79,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,7006,16428,Q07,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,151094,21400,519,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,57917,19229,854,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,24449,245,54,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,124172,13018,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,103280,8555,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,113344,10252,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,90912,5052,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,112043,10046,F36,8,9.33,7,0.16666666666666666,1.1666666666666667,85.74,-1.33,100.0,1.33,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,132919,15084,95,13,13.33,10,0.16666666666666666,1.6666666666666665,97.52,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,111212,21770,41,3,1.33,1,0.16666666666666666,0.16666666666666666,225.56,1.67,44.33,0.0,1.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,113623,20936,95,6,5.33,4,0.16666666666666666,0.6666666666666666,112.57,0.6699999999999999,88.83,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,71965,12909,41,3,4.0,3,0.16666666666666666,0.5,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,22801,23659,95,3,4.0,2,0.5,1.0,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,223108,26462,99,4,4.0,4,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,91662,4893,41,0,4.0,3,0.16666666666666666,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,167730,23808,B63,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,70588,13230,025,0,4.0,3,0.16666666666666666,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,99927,15421,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,86477,10392,95,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,82747,3207,41,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,147488,20495,41,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,141493,21459,48,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo Selva S.A.C.,,9492,95,0,16.0,8,0.5,4.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7409,8985,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,157855,25508,I22,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5094,95,4,2.67,2,0.16666666666666666,0.3333333333333333,149.81,1.33,66.75,0.0,1.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,64608,24407,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,24549,9064,95,151,160.0,120,0.16666666666666666,20.0,94.38,-9.0,100.0,9.0,0.0,FALTA
J&V Resguardo S.A.C.,114731,11816,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,24097,4328,24,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,105250,8933,69,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,9463,22059,59,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,11883,20568,L51,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,24449,7230,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7242,21568,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,167344,23754,M40,9,10.67,8,0.16666666666666666,1.3333333333333333,84.35,-1.67,100.0,1.67,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,126462,13457,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,23418,22405,42,0,9.33,7,0.16666666666666666,1.1666666666666665,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,72182,3077,007,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,78042,8404,355,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,144133,22602,L42,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,11883,25088,29,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,3215,95,4,5.33,4,0.16666666666666666,0.6666666666666666,75.05,-1.33,100.0,1.33,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,59493,9527,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7044,22201,53,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,70588,13235,882,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7409,3421,165,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,102591,8563,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,68514,2333,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,153916,21922,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,57387,4689,J22,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,64608,26546,53,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,62594,19575,Q42,12,16.0,8,0.5,4.0,75.0,-4.0,100.0,4.0,0.0,FALTA
J&V Resguardo S.A.C.,144638,25979,A18,0,2.0,1,0.5,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7044,2796,95,5,2.67,2,0.16666666666666666,0.3333333333333333,187.27,2.33,53.4,0.0,2.33,SOBRECARGA
J&V Resguardo S.A.C.,71146,2608,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,99378,21547,P19,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,8330,23849,113,4,2.67,2,0.16666666666666666,0.3333333333333333,149.81,1.33,66.75,0.0,1.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,91438,4778,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,111548,13225,95,6,2.67,2,0.16666666666666666,0.3333333333333333,224.72,3.33,44.5,0.0,3.33,SOBRECARGA
J&V Resguardo S.A.C.,55024,21156,95,7,8.0,6,0.16666666666666666,1.0,87.5,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,143212,19631,42,4,4.0,2,0.5,1.0,100.0,0.0,100.0,0.0,0.0,EXACTO
Liderman Servicios S.A.C.,125631,13332,F35,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,83736,26663,291,1,2.0,1,0.5,0.5,50.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,207914,26081,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,168296,23940,95,3,4.0,2,0.5,1.0,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,62544,21913,466,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,64608,26546,Q31,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,9463,22055,59,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,60776,25635,26,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,111212,26201,23,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,146737,22865,883,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,89419,20280,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,144133,21685,K23,8,2.67,2,0.16666666666666666,0.3333333333333333,299.63,5.33,33.38,0.0,5.33,SOBRECARGA
J&V Resguardo S.A.C.,59493,21618,372,4,4.0,4,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,143729,19745,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,9463,22063,K55,5,3.0,3,0.0,0.0,166.67,2.0,60.0,0.0,2.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,55081,9764,151,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,55081,25541,B54,3,4.0,2,0.5,1.0,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5066,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7006,16447,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo Selva S.A.C.,134341,15689,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,66965,22931,95,6,2.67,2,0.16666666666666666,0.3333333333333333,224.72,3.33,44.5,0.0,3.33,SOBRECARGA
Liderman Servicios S.A.C.,54550,25955,L58,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,125953,26341,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,22739,2570,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,102591,8357,372,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,23649,357,D50,3,1.0,1,0.0,0.0,300.0,2.0,33.33,0.0,2.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,70588,13239,41,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,88625,20447,99,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo Selva S.A.C.,56948,1472,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5051,96,3,4.0,2,0.5,1.0,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,111212,21794,928,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,55712,1015,080,0,1.31,1,0.15384615384615385,0.15384615384615385,,,0.0,0.0,0.0,NO_PLANIFICADO
Liderman Servicios S.A.C.,112043,10043,L58,1,5.33,4,0.16666666666666666,0.6666666666666666,18.76,-4.33,100.0,4.33,0.0,FALTA
J&V Resguardo S.A.C.,65759,2182,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,8386,13959,C45,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,156203,22426,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,102591,8359,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,115337,10707,38,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7006,23575,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,104703,8861,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,71146,3702,C01,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,7006,25580,Q91,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,55081,25932,95,6,4.0,2,0.5,1.0,150.0,2.0,66.67,0.0,2.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,93918,23801,95,4,2.67,2,0.16666666666666666,0.3333333333333333,149.81,1.33,66.75,0.0,1.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,23085,3884,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,54550,23331,F35,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,91662,4813,95,47,53.33,40,0.16666666666666666,6.666666666666666,88.13,-6.329999999999998,100.0,6.329999999999998,0.0,FALTA
J&V Resguardo S.A.C.,22739,26672,A57,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,24546,25785,95,7,2.67,2,0.16666666666666666,0.3333333333333333,262.17,4.33,38.14,0.0,4.33,SOBRECARGA
J&V Resguardo S.A.C.,57917,19229,48,3,3.0,3,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,124672,17667,885,20,4.0,3,0.16666666666666666,0.5,500.0,16.0,20.0,0.0,16.0,SOBRECARGA
J&V Resguardo S.A.C.,55080,22889,113,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5059,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,62544,21913,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,72263,3396,95,12,10.67,8,0.16666666666666666,1.3333333333333333,112.46,1.33,88.92,0.0,1.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,105587,8953,738,78,8.0,8,0.0,0.0,975.0,70.0,10.26,0.0,70.0,SOBRECARGA
J&V Resguardo S.A.C.,85536,26433,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,67887,21270,42,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,88625,20448,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,148588,21038,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,71436,14365,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,86429,22653,95,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,187538,25091,18,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,7409,3420,165,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5083,96,3,4.0,2,0.5,1.0,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,22801,26207,42,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,8330,23968,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,102591,8563,16,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,64608,26444,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,133200,15151,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,9463,17743,59,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,23418,92,165,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,65770,20312,95,3,3.13,2,0.16666666666666666,0.8,95.85,-0.1299999999999999,100.0,0.1299999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,62544,21914,M02,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,152595,23370,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,111643,18389,J26,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,131380,14707,O81,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,58766,21694,100,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,148909,21068,D85,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,24097,144,K20,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
Liderman Servicios S.A.C.,144133,22396,O15,3,1.0,1,0.0,0.0,300.0,2.0,33.33,0.0,2.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,3373,965,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,64608,26443,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,24449,246,53,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,99927,24537,944,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,84048,26452,95,10,10.67,8,0.16666666666666666,1.3333333333333333,93.72,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,86429,21444,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,94444,8223,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,111643,19784,351,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,23973,2832,95,14,2.67,2,0.16666666666666666,0.3333333333333333,524.34,11.33,19.07,0.0,11.33,SOBRECARGA
J&V Resguardo S.A.C.,119803,26479,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,11883,25089,29,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,7139,14186,Q00,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,98665,26019,P40,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
Liderman Servicios S.A.C.,76629,23482,P61,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,55081,8135,165,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,23099,26302,F35,4,4.0,3,0.16666666666666666,0.5,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,24535,26147,95,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,56913,19712,95,5,2.67,2,0.16666666666666666,0.3333333333333333,187.27,2.33,53.4,0.0,2.33,SOBRECARGA
J&V Resguardo S.A.C.,64990,9598,26,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
Liderman Servicios S.A.C.,54550,25946,F35,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo Selva S.A.C.,11883,25087,29,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,62007,22379,037,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,102591,8563,372,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,71965,12907,95,7,8.0,6,0.16666666666666666,1.0,87.5,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,75608,5421,41,1,4.0,3,0.16666666666666666,0.5,25.0,-3.0,100.0,3.0,0.0,FALTA
J&V Resguardo S.A.C.,121313,12465,113,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,70588,13416,41,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,85564,3250,L69,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
