COD CLIENTE,COD UNID,COD SERVICIO,F. Inicio,Fecha Fin,Requeridos_sum,PersonalEstimado_sum,COMPAÑÍA,CLIENTE,UNIDAD,SERVICIO,Lider Zonal,Zona,macro zona,Personal_Real,Total_Registros,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Registros_Duplicados,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL
9416,25044,337,2024-05-06,2099-12-31,1,1.0,J&V Resguardo S.A.C.,URBANIZADORA JARDIN S A,PASEO BEGONIAS,AGENTE RECEPCIONISTA 08 HRS L/V (DIA),WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,URBANIZADORA JARDIN S A,Paseo Begonias,AGENTE RECEPCIONISTA 08 HRS L/V (DIA),0,URBANIZADORA JARDIN S A,PASEO BEGONIAS,AGENTE RECEPCIONISTA 08 HRS L/V (DIA)
75608,2659,96,2015-06-01,2099-12-31,6,9.0,J&V Resguardo S.A.C.,TECNOLOGICA DE ALIMENTOS S.A.,TASA PLANTA ATICO,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),PERCY PEREZ,REGION AREQUIPA,REGION SUR,9,9,J&V Resguardo S.A.C.,TECNOLOGICA DE ALIMENTOS S.A.,Tasa Planta Atico,AGENTE SEGURIDAD 24 HRS L/D (Acuartelado),0,TECNOLOGICA DE ALIMENTOS S.A.,TASA PLANTA ATICO,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO)
62594,1406,95,2018-04-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER",SOUTHERN PERÚ LOCAL AEROPUERTO,AGENTE SEGURIDAD 24 HRS L/D,JUAN REY,ZONA A1,ZONA AVIACION,2,2,J&V Resguardo S.A.C.,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",Southern Perú Local Aeropuerto,AGENTE SEGURIDAD 24 HRS L/D,0,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER",SOUTHERN PERÚ LOCAL AEROPUERTO,AGENTE SEGURIDAD 24 HRS L/D
67486,8165,95,2024-08-01,2099-12-31,2,3.0,J&V Resguardo S.A.C.,STATKRAFT PERU S.A.,STATKRAFT TAZA OROYA JUNÍN,AGENTE SEGURIDAD 24 HRS L/D,RICHARD CONDO,REGION JUNIN,REGION CENTRO,1,1,J&V Resguardo S.A.C.,STATKRAFT PERU S.A.,Statkraft Taza Oroya Junín,AGENTE SEGURIDAD 24 HRS L/D,0,STATKRAFT PERU S.A.,STATKRAFT TAZA OROYA JUNÍN,AGENTE SEGURIDAD 24 HRS L/D
56913,19736,L71,2021-03-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS SEDE ADMINISTRATIVA,SUPERVISOR SENIOR 12 HRS L/D ROTATIVO,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,0,,,,,,,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS SEDE ADMINISTRATIVA,SUPERVISOR SENIOR 12 HRS L/D ROTATIVO
151525,21468,F20,2024-03-18,2099-12-31,1,1.0,J&V Resguardo S.A.C.,DESARROLLO EDUCATIVO S.A.,TOULOUSE LAUTREC CAMPUS MAGDALENA,AGENTE PARKING 08 HRS L/S DÍA,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY,0,,,,,,,DESARROLLO EDUCATIVO S.A.,TOULOUSE LAUTREC CAMPUS MAGDALENA,AGENTE PARKING 08 HRS L/S DÍA
61262,14687,95,2019-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV REPETIDORA CUSCO,AGENTE SEGURIDAD 24 HRS L/D,JOSE CANAL BACA,REGION CUZCO,REGION SUR,2,2,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,America TV Repetidora Cusco,AGENTE SEGURIDAD 24 HRS L/D,0,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV REPETIDORA CUSCO,AGENTE SEGURIDAD 24 HRS L/D
24546,19346,G82,2020-11-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,TRUPAL S.A.,CALLE MALCA SANTIAGO DE CAO TRUJILLO,AGENTE BALANCERO 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,1,1,J&V Resguardo S.A.C.,TRUPAL S.A.,Calle Malca Santiago de Cao Trujillo,AGENTE BALANCERO 24 HRS L/D,0,TRUPAL S.A.,CALLE MALCA SANTIAGO DE CAO TRUJILLO,AGENTE BALANCERO 24 HRS L/D
56913,19729,95,2021-03-01,2099-12-31,6,7.0,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS CD CALLAO,AGENTE SEGURIDAD 24 HRS L/D,WALTER MONTIEL,ZONA N3,ZONA NORTE,7,7,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Callao,AGENTE SEGURIDAD 24 HRS L/D,0,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS CD CALLAO,AGENTE SEGURIDAD 24 HRS L/D
167344,26508,95,2025-03-24,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,CMT DEL SUR SAC,SERV. ADIC. CMT PLANTA CHINCHA,AGENTE SEGURIDAD 24 HRS L/D,LUIS MELO,REGION ICA,REGION SUR,3,3,J&V Resguardo S.A.C.,CMT DEL SUR SAC,Serv. Adic. CMT Planta Chincha,AGENTE SEGURIDAD 24 HRS L/D,0,CMT DEL SUR SAC,SERV. ADIC. CMT PLANTA CHINCHA,AGENTE SEGURIDAD 24 HRS L/D
9463,22041,59,2022-08-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK AURORA MIRAFLORES,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,LUIS PEREZ,ZONA C8,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,BANCO INTERNACIONAL DEL PERU-INTERBANK,Interbank Aurora Miraflores,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,0,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK AURORA MIRAFLORES,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA
120289,13896,95,2019-01-02,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,AUTOREX PERUANA S A,AUTOREX SEDE PUNTA HERMOSA,AGENTE SEGURIDAD 24 HRS L/D,GILMER GARCIA,ZONA S5,ZONA SUR,3,3,J&V Resguardo S.A.C.,AUTOREX PERUANA S A,Autorex Sede Punta Hermosa,AGENTE SEGURIDAD 24 HRS L/D,0,AUTOREX PERUANA S A,AUTOREX SEDE PUNTA HERMOSA,AGENTE SEGURIDAD 24 HRS L/D
93617,5028,41,2020-04-13,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,INTERCORP MANAGEMENT S.A.C,INTERCORP LOCAL SANTA CATALINA,AGENTE SEGURIDAD 12 HRS L/D DÍA,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,INTERCORP MANAGEMENT S.A.C,Intercorp Local Santa Catalina,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,INTERCORP MANAGEMENT S.A.C,INTERCORP LOCAL SANTA CATALINA,AGENTE SEGURIDAD 12 HRS L/D DÍA
23251,25141,95,2024-04-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,BRAEDT S.A. Ó BRSA,SUPEMSA PLANTA CUSCO,AGENTE SEGURIDAD 24 HRS L/D,JOSE CANAL BACA,REGION CUZCO,REGION SUR,2,2,J&V Resguardo S.A.C.,BRAEDT S.A. Ó BRSA,Supemsa Planta Cusco,AGENTE SEGURIDAD 24 HRS L/D,0,BRAEDT S.A. Ó BRSA,SUPEMSA PLANTA CUSCO,AGENTE SEGURIDAD 24 HRS L/D
146130,20198,95,2021-06-21,2099-12-31,6,7.0,J&V Resguardo S.A.C.,CLINICA JAVIER PRADO S A,CLINICA JAVIER PRADO SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,LUIS FAJARDO,ZONA C7,ZONA CENTRO,6,6,J&V Resguardo S.A.C.,CLINICA JAVIER PRADO S A,Clinica Javier Prado San Isidro,AGENTE SEGURIDAD 24 HRS L/D,0,CLINICA JAVIER PRADO S A,CLINICA JAVIER PRADO SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D
167804,23814,42,2023-10-15,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,ASOCIACION YACHT CLUB QUIPA,CLUB QUIPA PUCUSANA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,GILMER GARCIA,ZONA S5,ZONA SUR,1,1,J&V Resguardo S.A.C.,ASOCIACION YACHT CLUB QUIPA,Club Quipa Pucusana,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,ASOCIACION YACHT CLUB QUIPA,CLUB QUIPA PUCUSANA,AGENTE SEGURIDAD 12 HRS L/D NOCHE
144275,20103,95,2021-06-02,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,KAR LOGISTICS PERU S.A.C.,KAR LOGISTICS LOCAL LURIN,AGENTE SEGURIDAD 24 HRS L/D,FERNANDO YUCRA,ZONA S7,ZONA SUR,3,3,J&V Resguardo S.A.C.,KAR LOGISTICS PERU S.A.C.,Kar Logistics Local Lurin,AGENTE SEGURIDAD 24 HRS L/D,0,KAR LOGISTICS PERU S.A.C.,KAR LOGISTICS LOCAL LURIN,AGENTE SEGURIDAD 24 HRS L/D
24449,246,165,2012-01-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,TOYOTA DEL PERU S A,TOYOTA DIVISIÓN DE VEHICULOS,SUPERVISOR SEGURIDAD 24 HRS L/D,LUIS TENORIO,ZONA N4,ZONA NORTE,2,2,J&V Resguardo S.A.C.,TOYOTA DEL PERU S A,Toyota División de Vehiculos,SUPERVISOR SEGURIDAD 24 HRS L/D,0,TOYOTA DEL PERU S A,TOYOTA DIVISIÓN DE VEHICULOS,SUPERVISOR SEGURIDAD 24 HRS L/D
23649,19343,95,2020-11-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,HUANCHAQUITO ALTO MZ. 5 LT. 19 TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,3,3,J&V Resguardo S.A.C.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,Huanchaquito Alto Mz. 5 Lt. 19 Trujillo,AGENTE SEGURIDAD 24 HRS L/D,0,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,HUANCHAQUITO ALTO MZ. 5 LT. 19 TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D
85652,25047,49,2024-05-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.,RESIDENCIA JORGE CHAVEZ,AGENTE SEGURIDAD 12 HRS L/S NOCHE,MARINO BURGA,ZONA RG2,ZONA RESIDENCIAS,1,1,J&V Resguardo S.A.C.,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,Residencia Jorge Chavez,AGENTE SEGURIDAD 12 HRS L/S NOCHE,0,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.,RESIDENCIA JORGE CHAVEZ,AGENTE SEGURIDAD 12 HRS L/S NOCHE
124018,19519,42,2021-02-16,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,UNION ELECTRICA SA SUCURSAL DEL PERU,UNIÓN ELECTRICA LOCAL HUÁNUCO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,JUAN YACHA,REGION HUANUCO,REGION CENTRO,2,2,J&V Resguardo S.A.C.,UNION ELECTRICA SA SUCURSAL DEL PERU,Unión Electrica Local Huánuco,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,UNION ELECTRICA SA SUCURSAL DEL PERU,UNIÓN ELECTRICA LOCAL HUÁNUCO,AGENTE SEGURIDAD 12 HRS L/D NOCHE
59493,17646,18,2025-02-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP DAA AULAS MULTIUSOS,AGENTE SEGURIDAD 08 HRS L/S DÍA,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,1,1,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP DAA Aulas Multiusos,AGENTE SEGURIDAD 08 HRS L/S DÍA,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP DAA AULAS MULTIUSOS,AGENTE SEGURIDAD 08 HRS L/S DÍA
113344,12677,885,2021-08-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,"ONRUBIA HOLDER, LUIS FERNANDO MARTIN",SEGURIDAD DEL DIRECTORIO FOH,RESGUARDO 15 HRS L/D (DÍA),JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,3,3,J&V Resguardo S.A.C.,"ONRUBIA HOLDER, LUIS FERNANDO MARTIN",Seguridad del Directorio FOH,RESGUARDO 15 HRS L/D (DÍA),0,"ONRUBIA HOLDER, LUIS FERNANDO MARTIN",SEGURIDAD DEL DIRECTORIO FOH,RESGUARDO 15 HRS L/D (DÍA)
134103,25665,95,2025-01-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,MINERA BOROO MISQUICHILCA S.A.,PROYECTO CONGA 2 - WAREHOUSE TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,3,3,J&V Resguardo S.A.C.,MINERA BOROO MISQUICHILCA S.A.,Proyecto Conga 2 - Warehouse Trujillo,AGENTE SEGURIDAD 24 HRS L/D,0,MINERA BOROO MISQUICHILCA S.A.,PROYECTO CONGA 2 - WAREHOUSE TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D
111548,17464,41,2025-02-15,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,CENTENARIO DESARROLLO URBANO S.A.C,TERRENO LA CHUTANA SAN BARTOLO,AGENTE SEGURIDAD 12 HRS L/D DÍA,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,1,1,J&V Resguardo S.A.C.,CENTENARIO DESARROLLO URBANO S.A.C,Terreno La Chutana San Bartolo,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,CENTENARIO DESARROLLO URBANO S.A.C,TERRENO LA CHUTANA SAN BARTOLO,AGENTE SEGURIDAD 12 HRS L/D DÍA
24546,18080,95,2020-05-30,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,TRUPAL S.A.,LOCAL NESTOR GAMBETTA,AGENTE SEGURIDAD 24 HRS L/D,ALEXANDER ASCANIO,ZONA N5,ZONA NORTE,5,5,J&V Resguardo S.A.C.,TRUPAL S.A.,Local Nestor Gambetta,AGENTE SEGURIDAD 24 HRS L/D,0,TRUPAL S.A.,LOCAL NESTOR GAMBETTA,AGENTE SEGURIDAD 24 HRS L/D
9463,17725,59,2020-02-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK MINKA CALLAO,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,LUIS PEREZ,ZONA C8,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,BANCO INTERNACIONAL DEL PERU-INTERBANK,Interbank Minka Callao,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,0,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK MINKA CALLAO,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA
75979,4184,42,2025-05-01,2099-05-01,1,1.1666666666666667,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,CANTERA CERRO VERDE,AGENTE SEGURIDAD 12 HRS L/D NOCHE,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,1,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SUPERMIX S.A.,Cantera Cerro Verde,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,CANTERA CERRO VERDE,AGENTE SEGURIDAD 12 HRS L/D NOCHE
65759,2182,086,2025-01-01,2099-12-31,5,5.0,J&V Resguardo S.A.C.,CORPORACION AZUCARERA DEL PERU SOCIEDAD ANONIMA -,COAZUCAR LOCAL ASTURIAS,INSPECTOR DE PATRIMONIO 12 HRS L/S DÍA,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,0,,,,,,,CORPORACION AZUCARERA DEL PERU SOCIEDAD ANONIMA -,COAZUCAR LOCAL ASTURIAS,INSPECTOR DE PATRIMONIO 12 HRS L/S DÍA
90912,5089,95,2014-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE ZAPALLAL CARABAYLLO,AGENTE SEGURIDAD 24 HRS L/D,DANNY YATACO,ZONA N2,ZONA NORTE,3,3,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE Zapallal Carabayllo,AGENTE SEGURIDAD 24 HRS L/D,0,RED DE ENERGIA DEL PERU SA,REP SE ZAPALLAL CARABAYLLO,AGENTE SEGURIDAD 24 HRS L/D
62007,26191,95,2024-12-06,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,CONTRANS S.A.C.,CONTRANS LOCAL CALLAO 3,AGENTE SEGURIDAD 24 HRS L/D,BRADDI CUEVA,ZONA N6,ZONA NORTE,3,3,J&V Resguardo S.A.C.,CONTRANS S.A.C.,Contrans Local Callao 3,AGENTE SEGURIDAD 24 HRS L/D,0,CONTRANS S.A.C.,CONTRANS LOCAL CALLAO 3,AGENTE SEGURIDAD 24 HRS L/D
22995,26504,95,2024-02-29,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,RACIONALIZACION EMPRESARIAL SA,SEDE MOQUEGUA,AGENTE SEGURIDAD 24 HRS L/D,BERARDO ROMERO,REGION MOQUEGUA,REGION SUR,8,8,J&V Resguardo S.A.C.,RACIONALIZACION EMPRESARIAL SA,Sede Moquegua,AGENTE SEGURIDAD 24 HRS L/D,0,RACIONALIZACION EMPRESARIAL SA,SEDE MOQUEGUA,AGENTE SEGURIDAD 24 HRS L/D
22739,13354,53,2025-01-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,BINSWANGER EDIFICIO AMÉRICA SAN ISIDRO,AGENTE SEGURIDAD 12 HRS L/V (DÍA),LUIS FAJARDO,ZONA C7,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRADA,Binswanger Edificio América San Isidro,AGENTE SEGURIDAD 12 HRS L/V (DÍA),0,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,BINSWANGER EDIFICIO AMÉRICA SAN ISIDRO,AGENTE SEGURIDAD 12 HRS L/V (DÍA)
82747,17234,48,2024-10-04,2099-12-31,1,1.0,J&V Resguardo S.A.C.,FERREYROS SOCIEDAD ANÓNIMA,FERREYROS ALMACÉN EX DEPÓSITOS EFE,AGENTE SEGURIDAD 12 HRS L/S DÍA,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,1,1,J&V Resguardo S.A.C.,FERREYROS SOCIEDAD ANÓNIMA,Ferreyros Almacén Ex Depósitos Efe,AGENTE SEGURIDAD 12 HRS L/S DÍA,0,FERREYROS SOCIEDAD ANÓNIMA,FERREYROS ALMACÉN EX DEPÓSITOS EFE,AGENTE SEGURIDAD 12 HRS L/S DÍA
7409,3422,41,2024-11-18,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC ESTUDIO 214 SAN BORJA,AGENTE SEGURIDAD 12 HRS L/D DÍA,GEORGE GARCIA,ZONA S1,ZONA SUR,1,1,J&V Resguardo S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC Estudio 214 San Borja,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC ESTUDIO 214 SAN BORJA,AGENTE SEGURIDAD 12 HRS L/D DÍA
144638,25152,184,2025-05-22,2099-12-31,1,1.5,J&V Resguardo S.A.C.,MINERA BARRICK PERU S.A.,SERV. ADIC. MINERA BARRICK PIERINA,OPERADOR CENTRO DE CONTROL 12 HRS L/D DÍA,GINO GONZALES,REGION HUARAZ,REGION NORTE,0,,,,,,,MINERA BARRICK PERU S.A.,SERV. ADIC. MINERA BARRICK PIERINA,OPERADOR CENTRO DE CONTROL 12 HRS L/D DÍA
7044,2639,95,2011-08-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,RIMAC SEGUROS Y REASEGUROS,RIMAC OFICINA JUAN DE ARONA,AGENTE SEGURIDAD 24 HRS L/D,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,RIMAC SEGUROS Y REASEGUROS,Rimac Oficina Juan de Arona,AGENTE SEGURIDAD 24 HRS L/D,0,RIMAC SEGUROS Y REASEGUROS,RIMAC OFICINA JUAN DE ARONA,AGENTE SEGURIDAD 24 HRS L/D
89419,20279,95,2025-04-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,PLUZ ENERGÍA PERÚ S.A.A.,ENEL DISTRIB. UNIDAD OPERATIVA MT/BT NORTE CHICO,AGENTE SEGURIDAD 24 HRS L/D,JORGE ANTON,REGION HUACHO,REGION NORTE,0,,,,,,,PLUZ ENERGÍA PERÚ S.A.A.,ENEL DISTRIB. UNIDAD OPERATIVA MT/BT NORTE CHICO,AGENTE SEGURIDAD 24 HRS L/D
111205,25453,080,2024-05-15,2099-12-31,1,1.1538461538461537,Liderman Servicios S.A.C.,"PATRIMONIO EN FIDEICOMISO - D. LEG. N° 861, TITULO",GUARDIANÍA PROVIDENCIA SAN JUAN DE LURIGANCHO,GUARDIAN 24 HRS L/D,LUIS CRISTOBAL,ZONA RG1,ZONA RESIDENCIAS,0,,,,,,,"PATRIMONIO EN FIDEICOMISO - D. LEG. N° 861, TITULO",GUARDIANÍA PROVIDENCIA SAN JUAN DE LURIGANCHO,GUARDIAN 24 HRS L/D
98665,7871,95,2015-06-01,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,METSO PERU S.A.,METSO LOCAL AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D,PERCY PEREZ,REGION AREQUIPA,REGION SUR,5,5,J&V Resguardo S.A.C.,METSO PERU S.A.,Metso Local Arequipa,AGENTE SEGURIDAD 24 HRS L/D,0,METSO PERU S.A.,METSO LOCAL AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D
105587,8953,460,2022-04-01,2099-12-31,3,3.5,J&V Resguardo S.A.C.,UNIVERSIDAD DE LIMA,U. LIMA CAMPUS MONTERRICO SURCO,OPERADOR CENTRO CONTROL 24 HRS L/D (3 TURNOS),HERNAN QUISPE,ZONA S6,ZONA SUR,3,3,J&V Resguardo S.A.C.,UNIVERSIDAD DE LIMA,U. Lima Campus Monterrico Surco,OPERADOR CENTRO CONTROL 24 HRS L/D (3 TURNOS),0,UNIVERSIDAD DE LIMA,U. LIMA CAMPUS MONTERRICO SURCO,OPERADOR CENTRO CONTROL 24 HRS L/D (3 TURNOS)
7139,23454,42,2023-07-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP SEDE SANTA RAQUEL ATE,AGENTE SEGURIDAD 12 HRS L/D NOCHE,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP Sede Santa Raquel Ate,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,BANCO DE CREDITO DEL PERU,BCP SEDE SANTA RAQUEL ATE,AGENTE SEGURIDAD 12 HRS L/D NOCHE
7783,25564,41,2024-06-07,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,MEDLOG PERU S.A.,MEGLOD ALMACÉN ARGENTINA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA,JORGE NAKANO,ZONA N1,ZONA NORTE,5,5,J&V Resguardo S.A.C.,MEDLOG PERU S.A.,Meglod Almacén Argentina Callao,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,MEDLOG PERU S.A.,MEGLOD ALMACÉN ARGENTINA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA
83736,26663,Q57,2025-05-01,2099-12-31,1,1.5,J&V Resguardo S.A.C.,MARCOBRE S.A.C.,MINA JUSTA,SUPERVISOR OPA SENIOR 12 HRS L/D DÍA,LUIS MELO,REGION ICA,REGION SUR,1,1,J&V Resguardo S.A.C.,MARCOBRE S.A.C.,Mina Justa,SUPERVISOR OPA SENIOR 12 HRS L/D DÍA,0,MARCOBRE S.A.C.,MINA JUSTA,SUPERVISOR OPA SENIOR 12 HRS L/D DÍA
75608,2794,95,2012-01-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,TECNOLOGICA DE ALIMENTOS S.A.,TASA RESIDENCIA 7,AGENTE SEGURIDAD 24 HRS L/D,MARINO BURGA,ZONA RG2,ZONA RESIDENCIAS,2,2,J&V Resguardo S.A.C.,TECNOLOGICA DE ALIMENTOS S.A.,Tasa Residencia 7,AGENTE SEGURIDAD 24 HRS L/D,0,TECNOLOGICA DE ALIMENTOS S.A.,TASA RESIDENCIA 7,AGENTE SEGURIDAD 24 HRS L/D
59077,2581,41,2025-03-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,CLINICA INTERNACIONAL S A,CLÍNICA INTL. LIMA,AGENTE SEGURIDAD 12 HRS L/D DÍA,RONNIE SIMON,ZONA C5,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,CLINICA INTERNACIONAL S A,Clínica Intl. Lima,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,CLINICA INTERNACIONAL S A,CLÍNICA INTL. LIMA,AGENTE SEGURIDAD 12 HRS L/D DÍA
22888,25582,127,2024-05-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TIENDA ABANCAY (RESGUARDOS),RESGUARDO 12 HRS L/S NIVEL 2 (DÍA),VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,1,1,J&V Resguardo S.A.C.,IMPORTACIONES HIRAOKA S.A.C.,Hiraoka Tienda Abancay (Resguardos),RESGUARDO 12 HRS L/S NIVEL 2 (DÍA),0,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TIENDA ABANCAY (RESGUARDOS),RESGUARDO 12 HRS L/S NIVEL 2 (DÍA)
