Cliente_Codigo;Unidad_Codigo;Servicio_Codigo;Personal_Real;Personal_Estimado;Diferencia;Cobertura_Pct;Estado;Es_Numerico;Longitud_Codigo
143212;19631;E57;3;3;0;100;EXACTO;143212;6
143212;21438;E57;3;3;0;100;EXACTO;143212;6
114371;25720; 48;0;3;;0;SIN_DATOS;114371;6
8601;8306;113;3;3;0;100;EXACTO;8601;4
24546;7248; 48;0;3;;0;SIN_DATOS;24546;5
64432;2591;083;0;3;;0;SIN_DATOS;64432;5
59493;17656; 18;0;3;;0;SIN_DATOS;59493;5
100425;7927; 95;0;3;;0;SIN_DATOS;100425;6
59493;9617; 18;0;3;;0;SIN_DATOS;59493;5
121436;21226;165;3;3;0;100;EXACTO;121436;6
82313;13156;P58;3;3;0;100;EXACTO;82313;5
62594;20209;708;3;3;0;100;EXACTO;62594;5
85652;1694; 48;0;3;;0;SIN_DATOS;85652;5
77526;7141;165;3;3;0;100;EXACTO;77526;5
82313;13156;398;3;3;0;100;EXACTO;82313;5
120881;12303;613;4;3;1;133.3;SOBRECARGA;120881;6
55081;13179;B54;3;3;0;100;EXACTO;55081;5
62594;20208;I46;3;3;0;100;EXACTO;62594;5
79127;2952;113;3;3;0;100;EXACTO;79127;5
69289;26668;165;3;3;0;100;EXACTO;69289;5
134103;26122;P82;3;3;0;100;EXACTO;134103;6
77526;2927;165;3;3;0;100;EXACTO;77526;5
22995;26502;080;0;3.461538462;;0;SIN_DATOS;22995;5
69289;26668;080;0;3.461538462;;0;SIN_DATOS;69289;5
7592;5006;F95;0;3.5;;0;SIN_DATOS;7592;4
56948;1477; 41;0;3.5;;0;SIN_DATOS;56948;5
105587;8953;460;3;3.5;-0.5;85.7;FALTA;105587;6
22888;371;348;3;3.5;-0.5;85.7;FALTA;22888;5
24449;7230; 42;0;3.5;;0;SIN_DATOS;24449;5
71965;12908; 41;0;3.5;;0;SIN_DATOS;71965;5
22888;381;H99;4;3.5;0.5;114.3;SOBRECARGA;22888;5
8330;23869; 42;0;3.5;;0;SIN_DATOS;8330;4
59493;17668;460;4;3.5;0.5;114.3;SOBRECARGA;59493;5
7592;26318; 16;0;3.5;;0;SIN_DATOS;7592;4
22743;4121; 41;0;3.5;;0;SIN_DATOS;22743;5
56948;1469; 42;0;3.5;;0;SIN_DATOS;56948;5
59493;19539;460;4;3.5;0.5;114.3;SOBRECARGA;59493;5
106559;9056; 41;0;3.5;;0;SIN_DATOS;106559;6
7592;4995;Q77;2;3.5;-1.5;57.1;FALTA;7592;4
9463;20008;O73;3;3.5;-0.5;85.7;FALTA;9463;4
8570;26614;Q69;3;3.5;-0.5;85.7;FALTA;8570;4
70588;13578;376;1;3.5;-2.5;28.6;FALTA;70588;5
63394;23172;916;0;3.5;;0;SIN_DATOS;63394;5
125631;13335;F36;4;3.5;0.5;114.3;SOBRECARGA;125631;6
63394;23172; 30;0;3.5;;0;SIN_DATOS;63394;5
61262;14658;460;4;3.5;0.5;114.3;SOBRECARGA;61262;5
56948;1473; 16;0;3.5;;0;SIN_DATOS;56948;5
106263;23778;F35;0;3.5;;0;SIN_DATOS;106263;6
59493;17635; 42;0;3.5;;0;SIN_DATOS;59493;5
112043;23589;F36;0;3.5;;0;SIN_DATOS;112043;6
7592;26317; 16;0;3.5;;0;SIN_DATOS;7592;4
61262;14672;460;4;3.5;0.5;114.3;SOBRECARGA;61262;5
112043;10046;L59;3;3.5;-0.5;85.7;FALTA;112043;6
7592;4994;F93;2;3.5;-1.5;57.1;FALTA;7592;4
71965;12909; 41;0;3.5;;0;SIN_DATOS;71965;5
158278;24518;519;0;3.5;;0;SIN_DATOS;158278;6
163832;23473;F36;0;3.5;;0;SIN_DATOS;163832;6
143727;19696; 41;0;3.5;;0;SIN_DATOS;143727;6
75608;2665; 41;0;3.5;;0;SIN_DATOS;75608;5
100627;12103; 16;0;3.5;;0;SIN_DATOS;100627;6
85536;20949; 41;0;3.5;;0;SIN_DATOS;85536;5
9463;24498;413;0;3.5;;0;SIN_DATOS;9463;4
23444;93; 42;0;3.5;;0;SIN_DATOS;23444;5
22888;378; 41;0;3.5;;0;SIN_DATOS;22888;5
68590;20033;I04;3;3.5;-0.5;85.7;FALTA;68590;5
84207;4953; 41;0;3.5;;0;SIN_DATOS;84207;5
23099;26302;F36;3;3.5;-0.5;85.7;FALTA;23099;5
85783;3948; 16;0;3.5;;0;SIN_DATOS;85783;5
111212;21772; 23;0;3.5;;0;SIN_DATOS;111212;6
7592;4992;F93;2;3.5;-1.5;57.1;FALTA;7592;4
22776;301; 42;0;3.5;;0;SIN_DATOS;22776;5
59493;17635;375;2;3.5;-1.5;57.1;FALTA;59493;5
7006;20187; 42;0;3.5;;0;SIN_DATOS;7006;4
124672;13124;885;4;3.5;0.5;114.3;SOBRECARGA;124672;6
81865;16129; 41;0;3.5;;0;SIN_DATOS;81865;5
7592;4992;F83;2;3.5;-1.5;57.1;FALTA;7592;4
111643;18410;460;4;3.5;0.5;114.3;SOBRECARGA;111643;6
22888;372;348;2;3.5;-1.5;57.1;FALTA;22888;5
59493;17635;376;3;3.5;-0.5;85.7;FALTA;59493;5
96577;24713; 41;0;3.5;;0;SIN_DATOS;96577;5
156384;22958;305;0;3.5;;0;SIN_DATOS;156384;6
23649;106; 42;0;3.5;;0;SIN_DATOS;23649;5
7592;5006;F89;2;3.5;-1.5;57.1;FALTA;7592;4
56913;19736;E51;3;3.5;-0.5;85.7;FALTA;56913;5
124672;13343;460;4;3.5;0.5;114.3;SOBRECARGA;124672;6
56948;1473; 42;0;3.5;;0;SIN_DATOS;56948;5
112043;10708;L60;2;3.5;-1.5;57.1;FALTA;112043;6
112043;23590;F36;2;3.5;-1.5;57.1;FALTA;112043;6
8330;23968; 41;0;3.5;;0;SIN_DATOS;8330;4
62015;24666; 41;0;3.5;;0;SIN_DATOS;62015;5
70588;13230;025;0;3.5;;0;SIN_DATOS;70588;5
70588;13233;K49;0;3.5;;0;SIN_DATOS;70588;5
7592;4992;F89;2;3.5;-1.5;57.1;FALTA;7592;4
7592;4993;F95;2;3.5;-1.5;57.1;FALTA;7592;4
24449;22425; 41;0;3.5;;0;SIN_DATOS;24449;5
70588;13578;374;0;3.5;;0;SIN_DATOS;70588;5
112043;10046;L60;1;3.5;-2.5;28.6;FALTA;112043;6
105587;8953;732;3;3.5;-0.5;85.7;FALTA;105587;6
111643;19784;460;4;3.5;0.5;114.3;SOBRECARGA;111643;6
111643;19783;460;3;3.5;-0.5;85.7;FALTA;111643;6
120689;23597;F36;1;3.5;-2.5;28.6;FALTA;120689;6
61607;10233; 41;0;3.5;;0;SIN_DATOS;61607;5
7592;5004;F97;3;3.5;-0.5;85.7;FALTA;7592;4
7592;4992;N75;2;3.5;-1.5;57.1;FALTA;7592;4
86429;25499; 41;0;3.5;;0;SIN_DATOS;86429;5
112043;10046;L58;2;3.5;-1.5;57.1;FALTA;112043;6
56948;1469; 41;0;3.5;;0;SIN_DATOS;56948;5
60776;26083; 16;0;3.5;;0;SIN_DATOS;60776;5
60776;26645; 41;0;3.5;;0;SIN_DATOS;60776;5
7592;4992;K58;1;3.5;-2.5;28.6;FALTA;7592;4
23099;26302;F35;4;3.5;0.5;114.3;SOBRECARGA;23099;5
70588;6675; 41;0;3.5;;0;SIN_DATOS;70588;5
104702;9246;519;0;3.5;;0;SIN_DATOS;104702;6
70588;7470; 41;0;3.5;;0;SIN_DATOS;70588;5
72263;3396;460;3;3.5;-0.5;85.7;FALTA;72263;5
81865;8593; 41;0;3.5;;0;SIN_DATOS;81865;5
22739;21393;345;3;3.5;-0.5;85.7;FALTA;22739;5
7592;4992;F85;2;3.5;-1.5;57.1;FALTA;7592;4
72263;3396;875;4;3.5;0.5;114.3;SOBRECARGA;72263;5
111212;21769; 41;0;3.5;;0;SIN_DATOS;111212;6
99112;7731; 42;0;3.5;;0;SIN_DATOS;99112;5
71965;12906; 41;0;3.5;;0;SIN_DATOS;71965;5
125631;13335;F35;2;3.5;-1.5;57.1;FALTA;125631;6
22888;379;348;3;3.5;-0.5;85.7;FALTA;22888;5
59493;9617;519;0;3.5;;0;SIN_DATOS;59493;5
111643;19781;460;4;3.5;0.5;114.3;SOBRECARGA;111643;6
162183;26679;476;0;3.5;;0;SIN_DATOS;162183;6
7592;4992;F90;2;3.5;-1.5;57.1;FALTA;7592;4
85652;10301; 41;0;3.5;;0;SIN_DATOS;85652;5
126600;14094;476;0;3.5;;0;SIN_DATOS;126600;6
71436;14365; 42;0;3.5;;0;SIN_DATOS;71436;5
54550;23592;F35;2;3.5;-1.5;57.1;FALTA;54550;5
132919;15084; 18;0;4;;0;SIN_DATOS;132919;6
80843;26657; 99;0;4;;0;SIN_DATOS;80843;5
62007;22188; 99;0;4;;0;SIN_DATOS;62007;5
117232;11010;976;3;4;-1;75;FALTA;117232;6
7592;4996;118;5;4;1;125;SOBRECARGA;7592;4
117232;11010;977;2;4;-2;50;FALTA;117232;6
59493;21618; 18;0;4;;0;SIN_DATOS;59493;5
102591;8356; 48;0;4;;0;SIN_DATOS;102591;6
69200;9635; 48;0;4;;0;SIN_DATOS;69200;5
167730;23807;B69;3;4;-1;75;FALTA;167730;6
23085;26464;F70;4;4;0;100;EXACTO;23085;5
117232;11010;972;2;4;-2;50;FALTA;117232;6
85536;20947; 48;0;4;;0;SIN_DATOS;85536;5
105587;8953;734;4;4;0;100;EXACTO;105587;6
62015;24667; 99;0;4;;0;SIN_DATOS;62015;5
113623;10988;126;3;4;-1;75;FALTA;113623;6
223108;26462; 99;0;4;;0;SIN_DATOS;223108;6
105587;8953;736;4;4;0;100;EXACTO;105587;6
9463;22063;K55;5;4;1;125;SOBRECARGA;9463;4
23649;106; 48;0;4;;0;SIN_DATOS;23649;5
59493;17656;372;4;4;0;100;EXACTO;59493;5
117232;11010;975;2;4;-2;50;FALTA;117232;6
89419;20269;F70;4;4;0;100;EXACTO;89419;5
59493;21618;372;4;4;0;100;EXACTO;59493;5
117232;11009;978;1;4;-3;25;FALTA;117232;6
8386;13959; 48;0;4;;0;SIN_DATOS;8386;4
11883;20568;I91;4;4.2;-0.2;95.2;FALTA;11883;5
80448;3032; 42;0;4.5;;0;SIN_DATOS;80448;5
59079;23686; 42;0;4.5;;0;SIN_DATOS;59079;5
7592;4993;F94;3;4.5;-1.5;66.7;FALTA;7592;4
7592;5004; 16;0;4.5;;0;SIN_DATOS;7592;4
144638;19987; 42;0;4.5;;0;SIN_DATOS;144638;6
7592;4994;F91;4;4.5;-0.5;88.9;FALTA;7592;4
108413;9636; 42;0;4.5;;0;SIN_DATOS;108413;6
143212;19631; 42;0;4.5;;0;SIN_DATOS;143212;6
7592;20400;I78;2;4.5;-2.5;44.4;FALTA;7592;4
59077;4904; 95;0;4.666666667;;0;SIN_DATOS;59077;5
9416;3017; 95;0;4.666666667;;0;SIN_DATOS;9416;4
8795;997; 95;0;4.666666667;;0;SIN_DATOS;8795;4
133200;18910; 95;0;4.666666667;;0;SIN_DATOS;133200;6
111548;13225; 95;0;4.666666667;;0;SIN_DATOS;111548;6
223108;26543; 95;0;4.666666667;;0;SIN_DATOS;223108;6
70314;26564; 95;0;4.666666667;;0;SIN_DATOS;70314;5
89650;4330; 95;0;4.666666667;;0;SIN_DATOS;89650;5
82747;3208; 95;0;4.666666667;;0;SIN_DATOS;82747;5
68156;1878; 95;0;4.666666667;;0;SIN_DATOS;68156;5
8795;999; 95;0;4.666666667;;0;SIN_DATOS;8795;4
75979;6554; 95;0;4.666666667;;0;SIN_DATOS;75979;5
56948;26011; 41;0;4.666666667;;0;SIN_DATOS;56948;5
59493;17635;374;5;4.666666667;0.333333333;107.1;SOBRECARGA;59493;5
89419;20261;394;5;4.666666667;0.333333333;107.1;SOBRECARGA;89419;5
56948;1477; 42;0;4.666666667;;0;SIN_DATOS;56948;5
72182;2273; 95;0;4.666666667;;0;SIN_DATOS;72182;5
113647;26158; 95;0;4.666666667;;0;SIN_DATOS;113647;6
85170;19692; 95;0;4.666666667;;0;SIN_DATOS;85170;5
23418;25493; 95;0;4.666666667;;0;SIN_DATOS;23418;5
66303;7300; 95;0;4.666666667;;0;SIN_DATOS;66303;5
70588;13416; 41;0;4.666666667;;0;SIN_DATOS;70588;5
106877;25746; 41;0;4.666666667;;0;SIN_DATOS;106877;6
62722;22831; 95;0;4.666666667;;0;SIN_DATOS;62722;5
22995;15106; 95;0;4.666666667;;0;SIN_DATOS;22995;5
23707;110; 95;0;4.666666667;;0;SIN_DATOS;23707;5
71436;20350; 95;0;4.666666667;;0;SIN_DATOS;71436;5
64432;2791; 95;0;4.666666667;;0;SIN_DATOS;64432;5
55081;12408; 95;0;4.666666667;;0;SIN_DATOS;55081;5
68094;13974; 95;0;4.666666667;;0;SIN_DATOS;68094;5
113647;13987; 95;0;4.666666667;;0;SIN_DATOS;113647;6
22888;378; 95;0;4.666666667;;0;SIN_DATOS;22888;5
86429;26507; 95;0;4.666666667;;0;SIN_DATOS;86429;5
56498;1616; 95;0;4.666666667;;0;SIN_DATOS;56498;5
97938;17908; 95;0;4.666666667;;0;SIN_DATOS;97938;5
134997;21229; 95;0;4.666666667;;0;SIN_DATOS;134997;6
23649;466; 95;0;4.666666667;;0;SIN_DATOS;23649;5
98665;7871; 95;0;4.666666667;;0;SIN_DATOS;98665;5
187115;25781; 95;0;4.666666667;;0;SIN_DATOS;187115;6
68953;1950; 95;0;4.666666667;;0;SIN_DATOS;68953;5
143978;19793; 95;0;4.666666667;;0;SIN_DATOS;143978;6
7783;25564; 41;0;4.666666667;;0;SIN_DATOS;7783;4
22776;15103; 95;0;4.666666667;;0;SIN_DATOS;22776;5
104702;9377; 95;0;4.666666667;;0;SIN_DATOS;104702;6
23001;26418; 95;0;4.666666667;;0;SIN_DATOS;23001;5
82747;3370;113;4;4.666666667;-0.666666667;85.7;FALTA;82747;5
96138;13533; 95;0;4.666666667;;0;SIN_DATOS;96138;5
146768;20384; 95;0;4.666666667;;0;SIN_DATOS;146768;6
70588;13237; 95;0;4.666666667;;0;SIN_DATOS;70588;5
75608;2698; 95;0;4.666666667;;0;SIN_DATOS;75608;5
24382;615; 95;0;4.666666667;;0;SIN_DATOS;24382;5
56913;19700; 95;0;4.666666667;;0;SIN_DATOS;56913;5
113623;20936; 95;0;4.666666667;;0;SIN_DATOS;113623;6
144133;21689;K23;5;4.666666667;0.333333333;107.1;SOBRECARGA;144133;6
9463;22021; 95;0;4.666666667;;0;SIN_DATOS;9463;4
56498;1622; 95;0;4.666666667;;0;SIN_DATOS;56498;5
86429;22652; 41;0;4.666666667;;0;SIN_DATOS;86429;5
68590;20033;890;6;4.666666667;1.333333333;128.6;SOBRECARGA;68590;5
56913;19694; 95;0;4.666666667;;0;SIN_DATOS;56913;5
120881;12303; 95;0;4.666666667;;0;SIN_DATOS;120881;6
7044;2637; 95;0;4.666666667;;0;SIN_DATOS;7044;4
70588;13234; 95;0;4.666666667;;0;SIN_DATOS;70588;5
56913;19712; 95;0;4.666666667;;0;SIN_DATOS;56913;5
22949;17488; 95;0;4.666666667;;0;SIN_DATOS;22949;5
59493;17635;519;5;4.666666667;0.333333333;107.1;SOBRECARGA;59493;5
24546;7248; 95;0;4.666666667;;0;SIN_DATOS;24546;5
72263;3936; 95;0;4.666666667;;0;SIN_DATOS;72263;5
104702;23805; 95;0;4.666666667;;0;SIN_DATOS;104702;6
56913;19709; 95;0;4.666666667;;0;SIN_DATOS;56913;5
121313;12464; 95;0;4.666666667;;0;SIN_DATOS;121313;6
82747;3212; 95;0;4.666666667;;0;SIN_DATOS;82747;5
8330;23852; 95;0;4.666666667;;0;SIN_DATOS;8330;4
82747;3213; 95;0;4.666666667;;0;SIN_DATOS;82747;5
70588;13229; 41;0;4.666666667;;0;SIN_DATOS;70588;5
106877;25745; 41;0;4.666666667;;0;SIN_DATOS;106877;6
70588;13236; 95;0;4.666666667;;0;SIN_DATOS;70588;5
108413;9571;106;5;4.666666667;0.333333333;107.1;SOBRECARGA;108413;6
23001;26419; 95;0;4.666666667;;0;SIN_DATOS;23001;5
68514;2497; 95;0;4.666666667;;0;SIN_DATOS;68514;5
24546;18080; 95;0;4.666666667;;0;SIN_DATOS;24546;5
148588;21036; 95;0;4.666666667;;0;SIN_DATOS;148588;6
24449;22425; 42;0;4.666666667;;0;SIN_DATOS;24449;5
23418;7803; 95;0;4.666666667;;0;SIN_DATOS;23418;5
133200;15147; 95;0;4.666666667;;0;SIN_DATOS;133200;6
150449;21294; 95;0;4.666666667;;0;SIN_DATOS;150449;6
7592;26643; 16;0;4.666666667;;0;SIN_DATOS;7592;4
143729;19747; 95;0;4.666666667;;0;SIN_DATOS;143729;6
87857;18990;113;5;4.666666667;0.333333333;107.1;SOBRECARGA;87857;5
24449;246; 95;0;4.666666667;;0;SIN_DATOS;24449;5
73633;26376; 95;0;4.666666667;;0;SIN_DATOS;73633;5
108201;14906; 95;0;4.666666667;;0;SIN_DATOS;108201;6
24467;4319; 95;0;4.666666667;;0;SIN_DATOS;24467;5
7006;20139;L11;5;4.666666667;0.333333333;107.1;SOBRECARGA;7006;4
143729;19742; 95;0;4.666666667;;0;SIN_DATOS;143729;6
85652;13459; 95;0;4.666666667;;0;SIN_DATOS;85652;5
82747;3210; 95;0;4.666666667;;0;SIN_DATOS;82747;5
146308;20256; 95;0;4.666666667;;0;SIN_DATOS;146308;6
77526;3052; 95;0;4.666666667;;0;SIN_DATOS;77526;5
119803;21146; 95;0;4.666666667;;0;SIN_DATOS;119803;6
8795;1000; 95;0;4.666666667;;0;SIN_DATOS;8795;4
87857;18989; 95;0;4.666666667;;0;SIN_DATOS;87857;5
60191;1240; 95;0;4.666666667;;0;SIN_DATOS;60191;5
99042;24377; 95;0;4.666666667;;0;SIN_DATOS;99042;5
77526;3051; 95;0;4.666666667;;0;SIN_DATOS;77526;5
78042;26263;354;5;4.666666667;0.333333333;107.1;SOBRECARGA;78042;5
67486;8162;P01;4;4.666666667;-0.666666667;85.7;FALTA;67486;5
7594;16497; 95;0;4.666666667;;0;SIN_DATOS;7594;4
7139;23452; 95;0;4.666666667;;0;SIN_DATOS;7139;4
71436;20346; 95;0;4.666666667;;0;SIN_DATOS;71436;5
7594;18005; 95;0;4.666666667;;0;SIN_DATOS;7594;4
24539;22873; 95;0;4.666666667;;0;SIN_DATOS;24539;5
120215;11843; 95;0;4.666666667;;0;SIN_DATOS;120215;6
71146;5427; 95;0;4.666666667;;0;SIN_DATOS;71146;5
56913;19702; 95;0;4.666666667;;0;SIN_DATOS;56913;5
175095;26278; 95;0;4.666666667;;0;SIN_DATOS;175095;6
75604;2603; 95;0;4.666666667;;0;SIN_DATOS;75604;5
93171;4969; 95;0;4.666666667;;0;SIN_DATOS;93171;5
7620;22900; 95;0;4.666666667;;0;SIN_DATOS;7620;4
87857;18991; 95;0;4.666666667;;0;SIN_DATOS;87857;5
93918;24648; 95;0;4.666666667;;0;SIN_DATOS;93918;5
12351;25494;E57;5;4.666666667;0.333333333;107.1;SOBRECARGA;12351;5
112043;10043;L59;2;4.666666667;-2.666666667;42.9;FALTA;112043;6
158314;22820; 95;0;4.666666667;;0;SIN_DATOS;158314;6
157518;22761; 95;0;4.666666667;;0;SIN_DATOS;157518;6
22849;347; 95;0;4.666666667;;0;SIN_DATOS;22849;5
111212;26201; 23;0;4.666666667;;0;SIN_DATOS;111212;6
156823;23402; 95;0;4.666666667;;0;SIN_DATOS;156823;6
65759;2182; 95;0;4.666666667;;0;SIN_DATOS;65759;5
176426;24668; 95;0;4.666666667;;0;SIN_DATOS;176426;6
82747;5032; 95;0;4.666666667;;0;SIN_DATOS;82747;5
86429;22652; 95;0;4.666666667;;0;SIN_DATOS;86429;5
119803;21178;626;5;4.666666667;0.333333333;107.1;SOBRECARGA;119803;6
70588;17698;882;6;4.666666667;1.333333333;128.6;SOBRECARGA;70588;5
59493;17635; 41;0;4.666666667;;0;SIN_DATOS;59493;5
97938;17911; 95;0;4.666666667;;0;SIN_DATOS;97938;5
8386;14871; 16;0;4.666666667;;0;SIN_DATOS;8386;4
59493;17646; 95;0;4.666666667;;0;SIN_DATOS;59493;5
55024;21159; 95;0;4.666666667;;0;SIN_DATOS;55024;5
23001;26420; 95;0;4.666666667;;0;SIN_DATOS;23001;5
22739;13354; 95;0;4.666666667;;0;SIN_DATOS;22739;5
116365;13291; 95;0;4.666666667;;0;SIN_DATOS;116365;6
134403;17627; 95;0;4.666666667;;0;SIN_DATOS;134403;6
134403;17624;113;5;4.666666667;0.333333333;107.1;SOBRECARGA;134403;6
161360;23048; 95;0;4.666666667;;0;SIN_DATOS;161360;6
73633;2439; 95;0;4.666666667;;0;SIN_DATOS;73633;5
78042;21674;354;4;4.666666667;-0.666666667;85.7;FALTA;78042;5
126600;13470; 95;0;4.666666667;;0;SIN_DATOS;126600;6
62594;1403; 95;0;4.666666667;;0;SIN_DATOS;62594;5
7139;23448; 95;0;4.666666667;;0;SIN_DATOS;7139;4
108413;9571; 41;0;4.666666667;;0;SIN_DATOS;108413;6
143729;19744; 95;0;4.666666667;;0;SIN_DATOS;143729;6
24467;247; 95;0;4.666666667;;0;SIN_DATOS;24467;5
144133;21686;K23;5;4.666666667;0.333333333;107.1;SOBRECARGA;144133;6
68514;8419; 95;0;4.666666667;;0;SIN_DATOS;68514;5
124017;12983; 95;0;4.666666667;;0;SIN_DATOS;124017;6
8330;23828; 95;0;4.666666667;;0;SIN_DATOS;8330;4
92505;19686; 95;0;4.666666667;;0;SIN_DATOS;92505;5
144619;19921; 95;0;4.666666667;;0;SIN_DATOS;144619;6
22776;21373; 95;0;4.666666667;;0;SIN_DATOS;22776;5
24308;155; 95;0;4.666666667;;0;SIN_DATOS;24308;5
128502;13981; 95;0;4.666666667;;0;SIN_DATOS;128502;6
75604;2600; 95;0;4.666666667;;0;SIN_DATOS;75604;5
135347;16108; 95;0;4.666666667;;0;SIN_DATOS;135347;6
153916;21921; 95;0;4.666666667;;0;SIN_DATOS;153916;6
73398;17320; 95;0;4.666666667;;0;SIN_DATOS;73398;5
176426;24670; 95;0;4.666666667;;0;SIN_DATOS;176426;6
72263;3396; 41;0;4.666666667;;0;SIN_DATOS;72263;5
58098;1872; 95;0;4.666666667;;0;SIN_DATOS;58098;5
82747;3217; 95;0;4.666666667;;0;SIN_DATOS;82747;5
153728;21920; 95;0;4.666666667;;0;SIN_DATOS;153728;6
67486;8161; 95;0;4.666666667;;0;SIN_DATOS;67486;5
71436;13379;B92;4;4.666666667;-0.666666667;85.7;FALTA;71436;5
123598;22658; 95;0;4.666666667;;0;SIN_DATOS;123598;6
75979;6649; 95;0;4.666666667;;0;SIN_DATOS;75979;5
7034;26262; 41;0;4.666666667;;0;SIN_DATOS;7034;4
56948;1466; 41;0;4.666666667;;0;SIN_DATOS;56948;5
56540;1041; 95;0;4.666666667;;0;SIN_DATOS;56540;5
68590;20033;I05;4;4.666666667;-0.666666667;85.7;FALTA;68590;5
7034;2619; 41;0;4.666666667;;0;SIN_DATOS;7034;4
8330;23849;113;4;4.666666667;-0.666666667;85.7;FALTA;8330;4
7034;2616; 95;0;4.666666667;;0;SIN_DATOS;7034;4
23001;26415; 95;0;4.666666667;;0;SIN_DATOS;23001;5
56913;19698; 95;0;4.666666667;;0;SIN_DATOS;56913;5
112043;10043;L58;1;4.666666667;-3.666666667;21.4;FALTA;112043;6
24549;26606;165;6;4.666666667;1.333333333;128.6;SOBRECARGA;24549;5
87857;25040; 95;0;4.666666667;;0;SIN_DATOS;87857;5
125009;14129; 95;0;4.666666667;;0;SIN_DATOS;125009;6
76629;23482;F36;3;4.666666667;-1.666666667;64.3;FALTA;76629;5
72555;7793; 95;0;4.666666667;;0;SIN_DATOS;72555;5
89419;20267;398;5;4.666666667;0.333333333;107.1;SOBRECARGA;89419;5
24449;245; 95;0;4.666666667;;0;SIN_DATOS;24449;5
146308;20257; 95;0;4.666666667;;0;SIN_DATOS;146308;6
82747;8998; 95;0;4.666666667;;0;SIN_DATOS;82747;5
141493;19324; 95;0;4.666666667;;0;SIN_DATOS;141493;6
55081;8135; 95;0;4.666666667;;0;SIN_DATOS;55081;5
23649;25788; 95;0;4.666666667;;0;SIN_DATOS;23649;5
62594;1404; 95;0;4.666666667;;0;SIN_DATOS;62594;5
84930;1739; 95;0;4.666666667;;0;SIN_DATOS;84930;5
65227;1703; 95;0;4.666666667;;0;SIN_DATOS;65227;5
82747;3215; 95;0;4.666666667;;0;SIN_DATOS;82747;5
111548;25552; 95;0;4.666666667;;0;SIN_DATOS;111548;6
71436;9700; 95;0;4.666666667;;0;SIN_DATOS;71436;5
193002;25568; 95;0;4.666666667;;0;SIN_DATOS;193002;6
22888;380; 41;0;4.666666667;;0;SIN_DATOS;22888;5
93918;12498; 95;0;4.666666667;;0;SIN_DATOS;93918;5
99378;7764; 95;0;4.666666667;;0;SIN_DATOS;99378;5
143727;19696; 95;0;4.666666667;;0;SIN_DATOS;143727;6
56948;1478; 41;0;4.666666667;;0;SIN_DATOS;56948;5
122009;12675; 95;0;4.666666667;;0;SIN_DATOS;122009;6
70588;13426; 95;0;4.666666667;;0;SIN_DATOS;70588;5
85657;12505; 95;0;4.666666667;;0;SIN_DATOS;85657;5
23444;93;092;0;4.666666667;;0;SIN_DATOS;23444;5
56948;1478; 42;0;4.666666667;;0;SIN_DATOS;56948;5
140449;18250; 95;0;4.666666667;;0;SIN_DATOS;140449;6
70588;13228; 95;0;4.666666667;;0;SIN_DATOS;70588;5
78042;24789;354;1;4.666666667;-3.666666667;21.4;FALTA;78042;5
148588;21038; 95;0;4.666666667;;0;SIN_DATOS;148588;6
7044;20945; 95;0;4.666666667;;0;SIN_DATOS;7044;4
116220;20381; 95;0;4.666666667;;0;SIN_DATOS;116220;6
156823;26518; 95;0;4.666666667;;0;SIN_DATOS;156823;6
85170;19691; 95;0;4.666666667;;0;SIN_DATOS;85170;5
55024;21158; 95;0;4.666666667;;0;SIN_DATOS;55024;5
23001;26421; 95;0;4.666666667;;0;SIN_DATOS;23001;5
61607;2262; 95;0;4.666666667;;0;SIN_DATOS;61607;5
23001;26417; 95;0;4.666666667;;0;SIN_DATOS;23001;5
111548;10989; 95;0;4.666666667;;0;SIN_DATOS;111548;6
63449;24544;M40;6;4.666666667;1.333333333;128.6;SOBRECARGA;63449;5
159297;22888; 95;0;4.666666667;;0;SIN_DATOS;159297;6
60776;26083; 95;0;4.666666667;;0;SIN_DATOS;60776;5
7044;2796; 95;0;4.666666667;;0;SIN_DATOS;7044;4
229191;26662; 95;0;4.666666667;;0;SIN_DATOS;229191;6
54556;612; 95;0;4.666666667;;0;SIN_DATOS;54556;5
119803;21147; 95;0;4.666666667;;0;SIN_DATOS;119803;6
7783;25564; 42;0;4.666666667;;0;SIN_DATOS;7783;4
8330;23840; 95;0;4.666666667;;0;SIN_DATOS;8330;4
59493;9548; 95;0;4.666666667;;0;SIN_DATOS;59493;5
87857;26569; 95;0;4.666666667;;0;SIN_DATOS;87857;5
82747;3207; 95;0;4.666666667;;0;SIN_DATOS;82747;5
24546;25785; 95;0;4.666666667;;0;SIN_DATOS;24546;5
134403;15736; 95;0;4.666666667;;0;SIN_DATOS;134403;6
70948;2186; 95;0;4.666666667;;0;SIN_DATOS;70948;5
55026;931; 95;0;4.666666667;;0;SIN_DATOS;55026;5
7196;7345; 95;0;4.666666667;;0;SIN_DATOS;7196;4
67887;1860; 95;0;4.666666667;;0;SIN_DATOS;67887;5
99091;21706;K23;5;4.666666667;0.333333333;107.1;SOBRECARGA;99091;5
70588;2244; 95;0;4.666666667;;0;SIN_DATOS;70588;5
148588;22081; 95;0;4.666666667;;0;SIN_DATOS;148588;6
70588;2165; 95;0;4.666666667;;0;SIN_DATOS;70588;5
